transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_category,location,transaction_type,last_transaction_datetime,days_since_last_txn,location_freq_for_customer,is_night_transaction,transaction_week,weekly_txn_count,transaction_amount_log,anomaly_score,anomaly_rate
TXN_011426,CUST_00725,2025-04-12 19:51:00,20.5,1.0,Canada,1.0,2025-04-09 18:53:00,3.0,4,0,2025-04-07,2,3.068052935133617,1,0.1704182172766393
TXN_000116,CUST_00725,2025-05-11 02:10:00,16.59,1.0,Canada,1.0,2025-04-12 19:51:00,28.0,4,1,2025-05-05,3,2.8673305587494666,1,0.04022644296955402
TXN_007069,CUST_00725,2025-05-11 21:14:00,128.74,0.0,UK,3.0,2025-05-11 02:10:00,0.0,7,0,2025-05-05,3,4.86553244778491,-1,-0.008192351462019465
TXN_004181,CUST_00725,2025-05-11 23:47:00,38.95,4.0,UK,1.0,2025-05-11 21:14:00,0.0,7,0,2025-05-05,3,3.6876286722122837,1,0.10201620527182653
TXN_012889,CUST_00725,2025-05-13 15:57:00,3.22,2.0,UK,2.0,2025-05-11 23:47:00,1.0,7,0,2025-05-12,1,1.4398351280479207,1,0.1353488006526733
TXN_005128,CUST_00725,2025-07-07 21:47:00,35.66,5.0,Brazil,1.0,2025-05-13 15:57:00,55.0,1,0,2025-07-07,1,3.6016862424115588,1,0.12356704040650451
TXN_003598,CUST_00725,2025-07-28 04:57:00,93.72,0.0,India,3.0,2025-07-07 21:47:00,20.0,1,1,2025-07-28,1,4.550925171135695,1,0.020190904037782675
TXN_010116,CUST_00725,2025-08-09 02:10:00,16.59,1.0,USA,1.0,2025-07-28 04:57:00,11.0,4,1,2025-08-04,3,2.8673305587494666,1,0.045392781246748504
TXN_017069,CUST_00725,2025-08-09 21:14:00,128.74,0.0,UK,1.0,2025-08-09 02:10:00,0.0,7,0,2025-08-04,3,4.86553244778491,1,0.04820666734907597
TXN_014181,CUST_00725,2025-08-09 23:47:00,38.95,4.0,USA,1.0,2025-08-09 21:14:00,0.0,4,0,2025-08-04,3,3.6876286722122837,1,0.1094995626331361
TXN_015128,CUST_00725,2025-10-05 21:47:00,35.66,5.0,USA,1.0,2025-08-09 23:47:00,56.0,4,0,2025-09-29,1,3.6016862424115588,1,0.15016952043855492
TXN_013598,CUST_00725,2025-10-26 04:57:00,93.72,0.0,UK,2.0,2025-10-05 21:47:00,20.0,7,1,2025-10-20,1,4.550925171135695,1,0.06853913271284862
TXN_003890,CUST_00725,2025-12-21 12:31:00,25.73,5.0,Canada,2.0,2025-10-26 04:57:00,56.0,4,0,2025-12-15,1,3.2857865301508276,1,0.1311879138044682
TXN_013890,CUST_00725,2026-03-21 12:31:00,25.73,5.0,Russia,0.0,2025-12-21 12:31:00,90.0,2,0,2026-03-16,1,3.2857865301508276,1,0.04649947647560815
TXN_007339,CUST_00726,2025-02-19 04:25:00,22.18,1.0,UK,1.0,2025-02-07 13:07:00,11.0,9,1,2025-02-17,1,3.1432898379116057,1,0.09016790516829098
TXN_001573,CUST_00726,2025-02-24 00:07:00,80.21,1.0,UK,0.0,2025-02-19 04:25:00,4.0,9,1,2025-02-24,2,4.397038392294319,1,0.03190171267127473
TXN_001216,CUST_00726,2025-02-25 14:49:00,15.55,4.0,UK,2.0,2025-02-24 00:07:00,1.0,9,0,2025-02-24,2,2.806386101823072,1,0.12417066083664152
TXN_002453,CUST_00726,2025-03-16 13:51:00,4.94,2.0,Canada,2.0,2025-02-25 14:49:00,18.0,8,0,2025-03-10,1,1.7817091333745536,1,0.14625631914688692
TXN_000170,CUST_00726,2025-04-07 08:19:00,61.14,1.0,USA,1.0,2025-03-16 13:51:00,21.0,12,0,2025-04-07,1,4.129389903964901,1,0.10802288982773289
TXN_007645,CUST_00726,2025-04-14 21:43:00,17.74,2.0,India,2.0,2025-04-07 08:19:00,7.0,4,0,2025-04-14,1,2.930660276810276,1,0.19188043954537837
TXN_015730,CUST_00726,2025-05-08 13:07:00,56.51,0.0,Germany,1.0,2025-04-14 21:43:00,23.0,2,0,2025-05-05,1,4.051958845725663,1,0.16913549550409768
TXN_017339,CUST_00726,2025-05-20 04:25:00,22.18,1.0,USA,2.0,2025-05-08 13:07:00,11.0,12,1,2025-05-19,3,3.1432898379116057,-1,-0.018186669696819258
TXN_007371,CUST_00726,2025-05-23 06:59:00,91.63,3.0,UK,1.0,2025-05-20 04:25:00,3.0,9,0,2025-05-19,3,4.5286130632659365,1,0.08100096285846414
TXN_011573,CUST_00726,2025-05-25 00:07:00,80.21,1.0,Brazil,0.0,2025-05-23 06:59:00,1.0,2,1,2025-05-19,3,4.397038392294319,-1,-0.00436919269037761
TXN_011216,CUST_00726,2025-05-26 14:49:00,15.55,4.0,UK,2.0,2025-05-25 00:07:00,1.0,9,0,2025-05-26,2,2.806386101823072,1,0.12417066083664152
TXN_006761,CUST_00726,2025-05-27 14:38:00,16.08,5.0,Germany,3.0,2025-05-26 14:49:00,0.0,2,0,2025-05-26,2,2.837908188360424,1,0.08007184278695312
TXN_004900,CUST_00726,2025-06-07 22:08:00,41.07,5.0,USA,2.0,2025-05-27 14:38:00,11.0,12,0,2025-06-02,1,3.7393348976024297,1,0.08808955425619436
TXN_008676,CUST_00726,2025-06-13 01:27:00,4493.26,5.0,USA,2.0,2025-06-07 22:08:00,5.0,12,1,2025-06-09,2,8.410556305989411,-1,-0.05578630560235054
TXN_012453,CUST_00726,2025-06-14 13:51:00,4.94,2.0,Russia,1.0,2025-06-13 01:27:00,1.0,7,0,2025-06-09,2,1.7817091333745536,1,0.14052325304383922
TXN_008972,CUST_00726,2025-06-25 00:09:00,9.81,0.0,Russia,0.0,2025-06-14 13:51:00,10.0,7,1,2025-06-23,1,2.3804716316511167,1,0.06066920951071486
TXN_003480,CUST_00726,2025-07-01 00:11:00,3.43,3.0,USA,2.0,2025-06-25 00:09:00,6.0,12,1,2025-06-30,2,1.4883995840570443,-1,-0.002527843914568062
TXN_010170,CUST_00726,2025-07-06 08:19:00,61.14,1.0,India,1.0,2025-07-01 00:11:00,5.0,4,0,2025-06-30,2,4.129389903964901,1,0.16845706607092487
TXN_017645,CUST_00726,2025-07-13 21:43:00,17.74,2.0,UK,1.0,2025-07-06 08:19:00,7.0,9,0,2025-07-07,1,2.930660276810276,1,0.1620217123207045
TXN_005023,CUST_00726,2025-08-18 00:16:00,18.37,4.0,USA,1.0,2025-07-13 21:43:00,35.0,12,1,2025-08-18,3,2.9637254774189046,-1,-0.0026366325036502047
TXN_017371,CUST_00726,2025-08-21 06:59:00,91.63,3.0,Canada,3.0,2025-08-18 00:16:00,3.0,8,0,2025-08-18,3,4.5286130632659365,1,0.03439736423775763
TXN_005076,CUST_00726,2025-08-21 09:32:00,56.97,2.0,USA,2.0,2025-08-21 06:59:00,0.0,12,0,2025-08-18,3,4.059925635351641,1,0.030917527324254124
TXN_016761,CUST_00726,2025-08-25 14:38:00,16.08,5.0,UK,2.0,2025-08-21 09:32:00,4.0,9,0,2025-08-25,1,2.837908188360424,1,0.13987167969035352
TXN_014900,CUST_00726,2025-09-05 22:08:00,41.07,5.0,Canada,2.0,2025-08-25 14:38:00,11.0,8,0,2025-09-01,1,3.7393348976024297,1,0.16300625572209554
TXN_005893,CUST_00726,2025-09-09 03:55:00,4.83,0.0,India,0.0,2025-09-05 22:08:00,3.0,4,1,2025-09-08,3,1.763017000362401,-1,-0.011996739613810092
TXN_018676,CUST_00726,2025-09-11 01:27:00,4493.26,5.0,USA,1.0,2025-09-09 03:55:00,1.0,12,1,2025-09-08,3,8.410556305989411,-1,-0.06884632745822894
TXN_009228,CUST_00726,2025-09-13 07:25:00,56.53,5.0,Brazil,1.0,2025-09-11 01:27:00,2.0,2,0,2025-09-08,3,4.052306550875202,1,0.08485299761967857
TXN_018972,CUST_00726,2025-09-23 00:09:00,9.81,0.0,USA,0.0,2025-09-13 07:25:00,9.0,12,1,2025-09-22,2,2.3804716316511167,-1,-0.01627725816329051
TXN_009059,CUST_00726,2025-09-25 01:06:00,7.59,4.0,UK,1.0,2025-09-23 00:09:00,2.0,9,1,2025-09-22,2,2.150598735996164,1,0.06337766207975004
TXN_013480,CUST_00726,2025-09-29 00:11:00,3.43,3.0,Russia,1.0,2025-09-25 01:06:00,3.0,7,1,2025-09-29,1,1.4883995840570443,1,0.08542849759270899
TXN_003024,CUST_00726,2025-10-26 00:41:00,26.85,3.0,Canada,3.0,2025-09-29 00:11:00,27.0,8,1,2025-10-20,1,3.326832966373293,1,0.053565587070561915
TXN_006256,CUST_00726,2025-11-14 11:29:00,28.48,2.0,USA,1.0,2025-10-26 00:41:00,19.0,12,0,2025-11-10,3,3.383712067321136,1,0.0402500127109936
TXN_015023,CUST_00726,2025-11-16 00:16:00,18.37,4.0,Canada,1.0,2025-11-14 11:29:00,1.0,8,1,2025-11-10,3,2.9637254774189046,1,0.04712047547798126
TXN_004041,CUST_00726,2025-11-16 15:35:00,19.15,3.0,Russia,2.0,2025-11-16 00:16:00,0.0,7,0,2025-11-10,3,3.0032042883926917,1,0.09711638587934246
TXN_015076,CUST_00726,2025-11-19 09:32:00,56.97,2.0,USA,0.0,2025-11-16 15:35:00,2.0,12,0,2025-11-17,1,4.059925635351641,1,0.07886516055052839
TXN_015893,CUST_00726,2025-12-08 03:55:00,4.83,0.0,Russia,0.0,2025-11-19 09:32:00,18.0,7,1,2025-12-08,2,1.763017000362401,1,0.015963864586738485
TXN_019228,CUST_00726,2025-12-12 07:25:00,56.53,5.0,Canada,2.0,2025-12-08 03:55:00,4.0,8,0,2025-12-08,2,4.052306550875202,1,0.13943933460365815
TXN_019059,CUST_00726,2025-12-24 01:06:00,7.59,4.0,UK,2.0,2025-12-12 07:25:00,11.0,9,1,2025-12-22,1,2.150598735996164,1,0.08814169614643319
TXN_007234,CUST_00726,2025-12-31 07:49:00,119.55,5.0,Russia,1.0,2025-12-24 01:06:00,7.0,7,0,2025-12-29,1,4.79206460462718,1,0.1613553856947496
TXN_013024,CUST_00726,2026-01-24 00:41:00,26.85,3.0,Canada,0.0,2025-12-31 07:49:00,23.0,8,1,2026-01-19,1,3.326832966373293,1,0.07540015089087126
TXN_016256,CUST_00726,2026-02-12 11:29:00,28.48,2.0,Canada,2.0,2026-01-24 00:41:00,19.0,8,0,2026-02-09,2,3.383712067321136,1,0.14274767050935389
TXN_014041,CUST_00726,2026-02-14 15:35:00,19.15,3.0,India,0.0,2026-02-12 11:29:00,2.0,4,0,2026-02-09,2,3.0032042883926917,1,0.15161754447510806
TXN_017234,CUST_00726,2026-03-31 07:49:00,119.55,5.0,Russia,1.0,2026-02-14 15:35:00,44.0,7,0,2026-03-30,1,4.79206460462718,1,0.13765328588079767
TXN_002146,CUST_00727,2025-01-31 23:38:00,26.28,6.0,Canada,2.0,2025-01-19 20:01:00,12.0,4,0,2025-01-27,1,3.3061538329752613,1,0.1676337488551018
TXN_001798,CUST_00727,2025-02-08 05:20:00,23.87,2.0,USA,2.0,2025-01-31 23:38:00,7.0,9,1,2025-02-03,1,3.2136622578153133,1,0.08969477515494384
TXN_003148,CUST_00727,2025-04-08 20:33:00,19.27,2.0,India,1.0,2025-02-08 05:20:00,59.0,5,0,2025-04-07,1,3.0091419604639085,1,0.14471423910809006
TXN_010725,CUST_00727,2025-04-19 20:01:00,49.28,0.0,USA,2.0,2025-04-08 20:33:00,10.0,9,0,2025-04-14,1,3.917607383722047,1,0.12030685800827806
TXN_001959,CUST_00727,2025-04-23 22:56:00,3.0,5.0,USA,0.0,2025-04-19 20:01:00,4.0,9,0,2025-04-21,1,1.3862943611198906,1,0.08881430840789828
TXN_012146,CUST_00727,2025-05-01 23:38:00,26.28,6.0,Canada,0.0,2025-04-23 22:56:00,8.0,4,0,2025-04-28,1,3.3061538329752613,1,0.14662912785525944
TXN_011798,CUST_00727,2025-05-09 05:20:00,23.87,2.0,UK,1.0,2025-05-01 23:38:00,7.0,8,1,2025-05-05,1,3.2136622578153133,1,0.11661479386188145
TXN_004538,CUST_00727,2025-05-12 08:39:00,127.42,3.0,India,0.0,2025-05-09 05:20:00,3.0,5,0,2025-05-12,1,4.855306142365903,1,0.14824520822773002
TXN_013148,CUST_00727,2025-07-07 20:33:00,19.27,2.0,UK,1.0,2025-05-12 08:39:00,56.0,8,0,2025-07-07,1,3.0091419604639085,1,0.13030633374978778
TXN_011959,CUST_00727,2025-07-22 22:56:00,3.0,5.0,Russia,1.0,2025-07-07 20:33:00,15.0,2,0,2025-07-21,1,1.3862943611198906,1,0.1565327305138579
TXN_014538,CUST_00727,2025-08-10 08:39:00,127.42,3.0,USA,3.0,2025-07-22 22:56:00,18.0,9,0,2025-08-04,1,4.855306142365903,1,0.09008445781221297
TXN_004296,CUST_00727,2025-08-14 11:43:00,3.06,5.0,Canada,1.0,2025-08-10 08:39:00,4.0,4,0,2025-08-11,1,1.4011829736136414,1,0.16305916510372864
TXN_006507,CUST_00727,2025-08-24 09:07:00,46.05,4.0,India,1.0,2025-08-14 11:43:00,9.0,5,0,2025-08-18,1,3.8512108660313884,1,0.20323970113876916
TXN_001997,CUST_00727,2025-09-08 19:05:00,8.63,6.0,UK,2.0,2025-08-24 09:07:00,15.0,8,0,2025-09-08,1,2.2648832258100344,1,0.13194800573381
TXN_000553,CUST_00727,2025-09-27 20:11:00,34.38,4.0,USA,0.0,2025-09-08 19:05:00,19.0,9,0,2025-09-22,1,3.566146688731639,1,0.1388134068935391
TXN_007679,CUST_00727,2025-10-27 11:36:00,69.31,1.0,UK,3.0,2025-09-27 20:11:00,29.0,8,0,2025-10-27,1,4.25291403621107,1,0.08532238079437693
TXN_014296,CUST_00727,2025-11-12 11:43:00,3.06,5.0,India,2.0,2025-10-27 11:36:00,16.0,5,0,2025-11-10,1,1.4011829736136414,1,0.1515341698665133
TXN_016507,CUST_00727,2025-11-22 09:07:00,46.05,4.0,Russia,2.0,2025-11-12 11:43:00,9.0,2,0,2025-11-17,1,3.8512108660313884,1,0.18049573582026207
TXN_000112,CUST_00727,2025-11-27 09:23:00,0.84,5.0,USA,1.0,2025-11-22 09:07:00,5.0,9,0,2025-11-24,1,0.6097655716208943,1,0.10209397563612432
TXN_011997,CUST_00727,2025-12-07 19:05:00,8.63,6.0,USA,3.0,2025-11-27 09:23:00,10.0,9,0,2025-12-01,1,2.2648832258100344,1,0.06503275228858063
TXN_010553,CUST_00727,2025-12-26 20:11:00,34.38,4.0,USA,1.0,2025-12-07 19:05:00,19.0,9,0,2025-12-22,3,3.566146688731639,1,0.08385966579964221
TXN_001823,CUST_00727,2025-12-27 17:27:00,18.24,2.0,UK,2.0,2025-12-26 20:11:00,0.0,8,0,2025-12-22,3,2.9569914452375605,1,0.08710707227797632
TXN_008513,CUST_00727,2025-12-27 20:40:00,27.05,2.0,India,1.0,2025-12-27 17:27:00,0.0,5,0,2025-12-22,3,3.3339886319687055,1,0.11244645527712449
TXN_017679,CUST_00727,2026-01-25 11:36:00,69.31,1.0,UK,0.0,2025-12-27 20:40:00,28.0,8,0,2026-01-19,1,4.25291403621107,1,0.13066955125326374
TXN_010112,CUST_00727,2026-02-25 09:23:00,0.84,5.0,USA,2.0,2026-01-25 11:36:00,30.0,9,0,2026-02-23,1,0.6097655716208943,1,0.0816508076939223
TXN_011823,CUST_00727,2026-03-27 17:27:00,18.24,2.0,Canada,3.0,2026-02-25 09:23:00,30.0,4,0,2026-03-23,2,2.9569914452375605,1,0.09406043927768315
TXN_018513,CUST_00727,2026-03-27 20:40:00,27.05,2.0,UK,0.0,2026-03-27 17:27:00,0.0,8,0,2026-03-23,2,3.3339886319687055,1,0.11836335579622059
TXN_000165,CUST_00728,2025-02-21 14:19:00,19.97,0.0,Russia,2.0,2025-01-09 02:51:00,43.0,2,0,2025-02-17,1,3.0430928449138284,1,0.12161661982945376
TXN_008028,CUST_00728,2025-03-12 12:26:00,38.74,3.0,India,1.0,2025-02-21 14:19:00,18.0,2,0,2025-03-10,1,3.6823582371236707,1,0.19335956918261843
TXN_005502,CUST_00728,2025-03-28 01:28:00,135.25,4.0,UK,1.0,2025-03-12 12:26:00,15.0,11,1,2025-03-24,1,4.914491433543353,1,0.06273949691749758
TXN_004182,CUST_00728,2025-04-06 11:49:00,4.63,2.0,UK,0.0,2025-03-28 01:28:00,9.0,11,0,2025-03-31,1,1.728109442151599,1,0.09043899502774966
TXN_013760,CUST_00728,2025-04-09 02:51:00,78.86,0.0,USA,1.0,2025-04-06 11:49:00,2.0,8,1,2025-04-07,1,4.380275101635076,1,0.0633635602621323
TXN_009568,CUST_00728,2025-05-17 04:34:00,134.95,6.0,USA,0.0,2025-04-09 02:51:00,38.0,8,1,2025-05-12,1,4.9122871710784795,1,0.019751809286071342
TXN_004386,CUST_00728,2025-05-20 22:48:00,196.65,1.0,UK,1.0,2025-05-17 04:34:00,3.0,11,0,2025-05-19,2,5.286497789742694,1,0.08217326353461463
TXN_010165,CUST_00728,2025-05-22 14:19:00,19.97,0.0,UK,2.0,2025-05-20 22:48:00,1.0,11,0,2025-05-19,2,3.0430928449138284,1,0.075772146293699
TXN_018028,CUST_00728,2025-06-10 12:26:00,38.74,3.0,UK,0.0,2025-05-22 14:19:00,18.0,11,0,2025-06-09,1,3.6823582371236707,1,0.10994885965360846
TXN_015502,CUST_00728,2025-06-26 01:28:00,135.25,4.0,UK,0.0,2025-06-10 12:26:00,15.0,11,1,2025-06-23,1,4.914491433543353,1,0.021043318851771464
TXN_014182,CUST_00728,2025-07-05 11:49:00,4.63,2.0,USA,1.0,2025-06-26 01:28:00,9.0,8,0,2025-06-30,1,1.728109442151599,1,0.16245687375999912
TXN_009716,CUST_00728,2025-07-30 00:18:00,15.66,2.0,UK,0.0,2025-07-05 11:49:00,24.0,11,1,2025-07-28,1,2.8130106367386967,1,0.04983003685976373
TXN_008670,CUST_00728,2025-08-09 22:28:00,76.82,5.0,Brazil,1.0,2025-07-30 00:18:00,10.0,1,0,2025-08-04,1,4.354398467556408,1,0.13989681051437242
TXN_019568,CUST_00728,2025-08-15 04:34:00,134.95,6.0,USA,2.0,2025-08-09 22:28:00,5.0,8,1,2025-08-11,1,4.9122871710784795,1,0.06490538000501866
TXN_014386,CUST_00728,2025-08-18 22:48:00,196.65,1.0,USA,2.0,2025-08-15 04:34:00,3.0,8,0,2025-08-18,1,5.286497789742694,1,0.12204532815346014
TXN_005813,CUST_00728,2025-09-15 03:14:00,14.78,0.0,India,2.0,2025-08-18 22:48:00,27.0,2,1,2025-09-15,1,2.7587433154177283,1,0.07698565013472647
TXN_019716,CUST_00728,2025-10-28 00:18:00,15.66,2.0,UK,0.0,2025-09-15 03:14:00,42.0,11,1,2025-10-27,1,2.8130106367386967,1,0.02400422374923039
TXN_018670,CUST_00728,2025-11-07 22:28:00,76.82,5.0,Russia,1.0,2025-10-28 00:18:00,10.0,2,0,2025-11-03,1,4.354398467556408,1,0.1766634817563808
TXN_005191,CUST_00728,2025-11-26 20:18:00,0.22,6.0,UK,3.0,2025-11-07 22:28:00,18.0,11,0,2025-11-24,1,0.1988508587451652,-1,-0.01716673361993304
TXN_006874,CUST_00728,2025-12-11 21:52:00,57.73,3.0,UK,1.0,2025-11-26 20:18:00,15.0,11,0,2025-12-08,2,4.072950669534428,1,0.10440962619454847
TXN_015813,CUST_00728,2025-12-14 03:14:00,14.78,0.0,UK,2.0,2025-12-11 21:52:00,2.0,11,1,2025-12-08,2,2.7587433154177283,1,0.020690539698187793
TXN_015191,CUST_00728,2026-02-24 20:18:00,0.22,6.0,USA,1.0,2025-12-14 03:14:00,72.0,8,0,2026-02-23,1,0.1988508587451652,1,0.01670723242110228
TXN_016874,CUST_00728,2026-03-11 21:52:00,57.73,3.0,USA,3.0,2026-02-24 20:18:00,15.0,8,0,2026-03-09,1,4.072950669534428,1,0.11779973096792684
TXN_005302,CUST_00729,2025-04-03 08:21:00,51.47,6.0,Russia,0.0,2025-03-09 20:56:00,24.0,4,0,2025-03-31,1,3.9602415776986204,1,0.14635448731432904
TXN_009629,CUST_00729,2025-05-15 18:29:00,126.58,2.0,UK,2.0,2025-04-03 08:21:00,42.0,5,0,2025-05-12,1,4.848743618813809,1,0.15268929040311835
TXN_010781,CUST_00729,2025-06-07 20:56:00,31.11,5.0,Russia,2.0,2025-05-15 18:29:00,23.0,4,0,2025-06-02,1,3.4691675081014224,1,0.1781155104667641
TXN_015302,CUST_00729,2025-07-02 08:21:00,51.47,6.0,UK,1.0,2025-06-07 20:56:00,24.0,5,0,2025-06-30,1,3.9602415776986204,1,0.17448062697481126
TXN_002476,CUST_00729,2025-08-02 02:09:00,94.91,6.0,USA,3.0,2025-07-02 08:21:00,30.0,4,1,2025-07-28,1,4.563410251739859,1,0.04287398720069102
TXN_019629,CUST_00729,2025-08-13 18:29:00,126.58,2.0,Russia,2.0,2025-08-02 02:09:00,11.0,4,0,2025-08-11,2,4.848743618813809,1,0.1502677442585192
TXN_005122,CUST_00729,2025-08-15 00:29:00,0.85,0.0,USA,0.0,2025-08-13 18:29:00,1.0,4,1,2025-08-11,2,0.6151856390902334,1,0.023939399325559885
TXN_000746,CUST_00729,2025-08-29 03:44:00,69.42,6.0,India,1.0,2025-08-15 00:29:00,14.0,3,1,2025-08-25,1,4.254477313726906,1,0.11449139946559728
TXN_008046,CUST_00729,2025-09-17 06:03:00,11.51,2.0,UK,1.0,2025-08-29 03:44:00,19.0,5,0,2025-09-15,1,2.5265283244788197,1,0.19318943212720235
TXN_012476,CUST_00729,2025-10-31 02:09:00,94.91,6.0,Canada,1.0,2025-09-17 06:03:00,43.0,1,1,2025-10-27,1,4.563410251739859,1,0.05581399911831242
TXN_015122,CUST_00729,2025-11-13 00:29:00,0.85,0.0,India,0.0,2025-10-31 02:09:00,12.0,3,1,2025-11-10,1,0.6151856390902334,1,0.05381396437306196
TXN_010746,CUST_00729,2025-11-27 03:44:00,69.42,6.0,India,1.0,2025-11-13 00:29:00,14.0,3,1,2025-11-24,1,4.254477313726906,1,0.11449139946559728
TXN_005745,CUST_00729,2025-12-15 10:16:00,6.17,1.0,USA,2.0,2025-11-27 03:44:00,18.0,4,0,2025-12-15,3,1.969905654611529,1,0.07489190272837132
TXN_003910,CUST_00729,2025-12-15 15:53:00,82.5,2.0,USA,2.0,2025-12-15 10:16:00,0.0,4,0,2025-12-15,3,4.42484663185681,1,0.08752173531876373
TXN_018046,CUST_00729,2025-12-16 06:03:00,11.51,2.0,Germany,1.0,2025-12-15 15:53:00,0.0,1,0,2025-12-15,3,2.5265283244788197,1,0.06403530337549557
TXN_015745,CUST_00729,2026-03-15 10:16:00,6.17,1.0,Russia,0.0,2025-12-16 06:03:00,89.0,4,0,2026-03-09,2,1.969905654611529,1,0.024885387366738176
TXN_013910,CUST_00729,2026-03-15 15:53:00,82.5,2.0,UK,0.0,2026-03-15 10:16:00,0.0,5,0,2026-03-09,2,4.42484663185681,1,0.13324174518197224
TXN_003957,CUST_00730,2025-01-29 10:12:00,53.96,3.0,Russia,0.0,2025-01-07 16:34:00,21.0,1,0,2025-01-27,2,4.006605647914094,1,0.09715818862886827
TXN_006544,CUST_00730,2025-02-02 03:47:00,38.66,2.0,USA,1.0,2025-01-29 10:12:00,3.0,11,1,2025-01-27,2,3.68034312309165,1,0.054525517198329876
TXN_018144,CUST_00730,2025-04-07 16:34:00,26.75,2.0,USA,1.0,2025-02-02 03:47:00,64.0,11,0,2025-04-07,1,3.3232358401924436,1,0.07719499573845101
TXN_013957,CUST_00730,2025-04-29 10:12:00,53.96,3.0,Canada,2.0,2025-04-07 16:34:00,21.0,2,0,2025-04-28,2,4.006605647914094,1,0.14653916127879835
TXN_016544,CUST_00730,2025-05-03 03:47:00,38.66,2.0,USA,1.0,2025-04-29 10:12:00,3.0,11,1,2025-04-28,2,3.68034312309165,1,0.054525517198329876
TXN_009711,CUST_00730,2025-09-07 23:09:00,110.59,6.0,USA,2.0,2025-05-03 03:47:00,127.0,11,0,2025-09-01,1,4.71483144019761,-1,-0.015932306201427715
TXN_004444,CUST_00730,2025-09-10 21:49:00,91.22,4.0,USA,1.0,2025-09-07 23:09:00,2.0,11,0,2025-09-08,1,4.52417702677856,1,0.11829512590370567
TXN_000100,CUST_00730,2025-10-08 04:17:00,13.89,2.0,India,2.0,2025-09-10 21:49:00,27.0,1,1,2025-10-06,1,2.7006898466959175,1,0.09381145223970666
TXN_000299,CUST_00730,2025-11-08 10:22:00,7.48,6.0,USA,3.0,2025-10-08 04:17:00,31.0,11,0,2025-11-03,1,2.1377104498038118,1,0.029565396008730427
TXN_001187,CUST_00730,2025-11-14 15:29:00,8.93,0.0,Brazil,3.0,2025-11-08 10:22:00,6.0,2,0,2025-11-10,1,2.295560478057081,1,0.08496855267779613
TXN_019711,CUST_00730,2025-12-06 23:09:00,110.59,6.0,Canada,1.0,2025-11-14 15:29:00,22.0,2,0,2025-12-01,1,4.71483144019761,1,0.1482827716589401
TXN_014444,CUST_00730,2025-12-09 21:49:00,91.22,4.0,USA,1.0,2025-12-06 23:09:00,2.0,11,0,2025-12-08,1,4.52417702677856,1,0.11829512590370567
TXN_008357,CUST_00730,2025-12-23 12:42:00,24.47,0.0,Brazil,1.0,2025-12-09 21:49:00,13.0,2,0,2025-12-22,1,3.2375012889913655,1,0.16911022692833533
TXN_010100,CUST_00730,2026-01-06 04:17:00,13.89,2.0,USA,2.0,2025-12-23 12:42:00,13.0,11,1,2026-01-05,1,2.7006898466959175,1,0.07279006504268526
TXN_010299,CUST_00730,2026-02-06 10:22:00,7.48,6.0,USA,2.0,2026-01-06 04:17:00,31.0,11,0,2026-02-02,1,2.1377104498038118,1,0.07533022742275242
TXN_011187,CUST_00730,2026-02-12 15:29:00,8.93,0.0,USA,0.0,2026-02-06 10:22:00,6.0,11,0,2026-02-09,1,2.295560478057081,1,0.06758038016534706
TXN_018357,CUST_00730,2026-03-23 12:42:00,24.47,0.0,USA,0.0,2026-02-12 15:29:00,38.0,11,0,2026-03-23,1,3.2375012889913655,1,0.0694118404909625
TXN_003400,CUST_00731,2025-04-27 18:43:00,33.02,5.0,UK,3.0,2025-03-13 19:16:00,44.0,9,0,2025-04-21,1,3.5269485869677157,1,0.0621105001161365
TXN_012316,CUST_00731,2025-06-11 19:16:00,28.25,6.0,Canada,2.0,2025-04-27 18:43:00,45.0,6,0,2025-06-09,1,3.3758795736778655,1,0.12874621636307565
TXN_007096,CUST_00731,2025-07-06 02:08:00,36.85,6.0,USA,1.0,2025-06-11 19:16:00,24.0,4,1,2025-06-30,1,3.6336309798834576,1,0.11632891508415483
TXN_013400,CUST_00731,2025-07-26 18:43:00,33.02,5.0,UK,0.0,2025-07-06 02:08:00,20.0,9,0,2025-07-21,1,3.5269485869677157,1,0.12183273998237432
TXN_004862,CUST_00731,2025-08-24 23:37:00,47.86,2.0,Canada,1.0,2025-07-26 18:43:00,29.0,6,0,2025-08-18,1,3.8889590658295945,1,0.18833598241996213
TXN_008128,CUST_00731,2025-09-25 18:40:00,20.71,5.0,USA,3.0,2025-08-24 23:37:00,31.0,4,0,2025-09-22,1,3.0777729838902004,1,0.1187018361237212
TXN_017096,CUST_00731,2025-10-04 02:08:00,36.85,6.0,UK,0.0,2025-09-25 18:40:00,8.0,9,1,2025-09-29,1,3.6336309798834576,1,0.04528312365979026
TXN_005942,CUST_00731,2025-10-31 18:20:00,23.28,2.0,UK,2.0,2025-10-04 02:08:00,27.0,9,0,2025-10-27,1,3.1896529661912973,1,0.15113258027480508
TXN_001850,CUST_00731,2025-11-08 10:39:00,116.56,4.0,Canada,1.0,2025-10-31 18:20:00,7.0,6,0,2025-11-03,1,4.766948841550716,1,0.1844302322905086
TXN_003697,CUST_00731,2025-11-21 10:40:00,48.42,4.0,UK,1.0,2025-11-08 10:39:00,13.0,9,0,2025-11-17,3,3.900355200560464,1,0.08417413321588718
